city,tract,county,BoroCTLbl,Households (HH) Count,HH 0-10k,HH 10k-15k,HH 15k-25k,HH 25k-35k,HH 35k-50k,HH 50k-75k,HH 75k-100k,HH 100k-150k,HH 150k-200k,HH 200k-UP,Household Median Income,Household Mean Income
 New York,16,Queens,Queens 16,793,7.3,0.3,4.2,4.3,10.0,11.6,21.9,22.4,12.4,5.7,84750,94470
 New York,18,Queens,Queens 18,808,0.7,4.1,8.8,11.4,15.5,11.8,15.0,15.8,4.1,12.9,70667,96944
 New York,19,Queens,Queens 19,1736,5.2,1.3,1.7,2.0,3.9,10.3,5.9,26.3,15.2,28.2,136724,170568
 New York,20,Queens,Queens 20,491,5.1,2.0,5.7,2.6,0.8,18.1,26.5,18.9,13.8,6.3,84901,127686
 New York,22,Queens,Queens 22,743,6.2,6.5,7.3,10.5,4.4,14.1,15.5,23.3,6.7,5.5,76042,86532
 New York,24,Queens,Queens 24,695,6.8,2.9,5.6,12.8,12.8,12.2,12.8,19.7,9.2,5.2,71042,78776
 New York,25,Queens,Queens 25,3235,17.5,25.3,24.2,9.0,12.7,4.8,4.5,0.7,0.2,1.1,17411,31320
 New York,26,Queens,Queens 26,626,7.0,3.4,5.8,8.3,5.9,14.2,10.9,22.7,10.9,11.0,83571,96904
 New York,28,Queens,Queens 28,931,5.4,2.9,7.4,10.5,17.7,18.6,7.6,14.6,7.7,7.5,57782,82331
 New York,30,Queens,Queens 30,428,6.3,7.9,10.7,6.5,15.0,17.5,6.5,10.3,7.2,11.9,52857,82120
 New York,31,Queens,Queens 31,408,3.7,8.3,5.4,9.6,11.5,20.3,13.7,22.5,2.9,2.0,60192,71882
 New York,32,Queens,Queens 32,512,2.5,1.4,12.1,11.9,10.2,27.1,5.1,17.2,12.3,0.2,62895,75533
 New York,33,Queens,Queens 33,1383,8.4,3.3,5.0,10.6,7.7,17.5,11.1,17.1,10.9,8.4,65481,95028
 New York,34,Queens,Queens 34,641,7.8,2.2,10.3,10.6,11.2,10.5,16.2,12.6,10.5,8.1,62708,91759
 New York,36,Queens,Queens 36,914,0.8,0.0,8.2,7.7,10.9,12.8,30.9,16.2,6.6,6.0,83547,89530
 New York,37,Queens,Queens 37,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,38,Queens,Queens 38,733,6.3,2.0,7.6,9.3,12.8,12.1,17.3,23.6,5.7,3.1,74856,83447
 New York,39,Queens,Queens 39,409,3.2,5.4,12.5,13.0,20.3,12.5,7.1,7.8,8.1,10.3,46607,78640
 New York,40.01,Queens,Queens 40.01,632,8.1,1.6,9.5,7.9,10.3,14.2,21.7,18.0,2.2,6.5,73529,78733
 New York,40.02,Queens,Queens 40.02,418,4.5,0.0,11.0,11.0,12.4,9.8,13.4,28.5,4.3,5.0,85962,85283
 New York,42,Queens,Queens 42,1234,5.5,2.4,13.1,10.0,11.3,16.0,16.3,13.4,9.3,2.5,54524,73943
 New York,43,Queens,Queens 43,1078,20.2,13.5,17.4,9.7,14.8,17.0,7.2,0.0,0.0,0.0,24515,32574
 New York,44.01,Queens,Queens 44.01,890,6.9,1.9,10.0,8.2,12.4,18.3,11.0,16.0,7.6,7.8,62167,85863
 New York,45,Queens,Queens 45,1488,7.8,3.4,8.7,1.1,14.9,12.0,14.5,16.0,13.1,8.5,79688,98934
 New York,47,Queens,Queens 47,1705,11.8,10.9,13.0,15.2,11.6,15.6,7.4,6.6,4.3,3.7,32319,53976
 New York,50,Queens,Queens 50,33,0.0,27.3,30.3,0.0,0.0,27.3,0.0,15.2,0.0,0.0,0,42139
 New York,51,Queens,Queens 51,693,7.4,3.6,6.8,17.0,13.9,13.7,9.5,18.3,4.6,5.2,50742,78825
 New York,52,Queens,Queens 52,739,7.0,2.3,10.8,5.4,13.8,15.3,18.0,14.3,7.3,5.7,65125,78781
 New York,53,Queens,Queens 53,2388,2.8,4.5,5.9,8.4,8.2,25.4,12.0,24.5,7.5,1.0,71882,79662
 New York,54,Queens,Queens 54,1676,3.5,2.9,9.1,4.8,10.1,16.7,15.4,23.5,6.7,7.3,76875,90365
 New York,55,Queens,Queens 55,358,15.1,4.5,5.6,2.0,8.9,36.3,15.1,7.3,4.2,1.1,61630,60379
 New York,57,Queens,Queens 57,1732,6.9,3.9,7.7,10.3,8.5,22.2,14.5,16.2,5.4,4.4,65616,77652
 New York,58,Queens,Queens 58,1952,6.0,3.2,7.8,9.8,7.7,18.0,14.6,10.0,13.9,9.0,72069,91910
 New York,59,Queens,Queens 59,1726,3.1,2.4,7.8,6.6,10.3,17.3,12.3,18.0,13.3,8.9,79677,95521
 New York,61,Queens,Queens 61,2775,4.0,4.3,12.9,5.2,9.0,21.7,10.8,21.8,4.5,5.8,63775,81386
 New York,62.01,Queens,Queens 62.01,2789,3.7,5.8,8.6,6.2,15.8,20.8,10.5,13.2,11.4,4.1,60232,83393
 New York,62.02,Queens,Queens 62.02,2465,16.2,2.2,8.6,8.0,15.1,14.2,6.9,16.1,10.1,2.7,50054,76688
 New York,63,Queens,Queens 63,2452,9.2,2.9,4.4,6.9,6.2,17.1,8.9,25.0,12.0,7.4,86164,101885
 New York,65.01,Queens,Queens 65.01,1691,7.5,0.5,11.2,5.4,9.9,18.0,12.7,21.1,6.6,7.2,72587,87323
 New York,65.02,Queens,Queens 65.02,1717,10.0,2.5,3.7,4.8,11.0,10.3,19.9,22.0,9.3,6.5,84211,92868
 New York,69,Queens,Queens 69,1562,4.6,8.4,12.7,6.0,11.3,10.9,12.3,17.7,6.5,9.7,64545,86409
 New York,71,Queens,Queens 71,1691,7.7,1.4,3.3,4.7,8.4,22.8,15.2,16.4,13.1,7.0,76926,98881
 New York,73,Queens,Queens 73,2026,5.7,2.1,5.6,8.8,13.5,12.0,18.7,18.8,7.2,7.6,78448,97596
 New York,75,Queens,Queens 75,2017,9.7,4.2,5.4,4.2,8.6,15.5,15.5,15.6,13.2,8.2,78706,97379
 New York,77,Queens,Queens 77,730,3.3,0.0,10.5,4.2,9.6,13.3,19.9,15.8,10.1,13.3,88167,107084
 New York,79,Queens,Queens 79,1178,1.9,4.3,21.9,12.2,6.5,14.2,8.9,17.5,4.3,8.2,52011,85412
 New York,81,Queens,Queens 81,619,6.3,0.0,8.9,4.7,17.0,8.7,11.5,15.0,12.3,15.7,84438,108651
 New York,83,Queens,Queens 83,973,2.7,2.7,4.7,16.6,24.0,14.4,8.3,12.9,5.9,7.7,49574,85743
 New York,85,Queens,Queens 85,327,0.0,10.4,19.0,9.8,14.4,16.2,15.6,11.3,1.5,1.8,47946,56476
 New York,86,Queens,Queens 86,839,3.1,4.5,6.9,6.0,8.6,14.1,15.3,24.3,12.0,5.2,87679,92718
 New York,87,Queens,Queens 87,1459,11.9,16.1,18.2,14.1,16.4,14.3,1.4,5.1,2.1,0.3,26542,37466
 New York,88,Queens,Queens 88,1188,4.5,2.2,11.6,2.2,8.0,15.3,15.8,23.2,11.9,5.3,85100,93029
 New York,91,Queens,Queens 91,1128,6.6,4.4,10.0,10.3,4.4,19.6,13.8,14.6,4.8,11.4,68186,96220
 New York,94,Queens,Queens 94,774,8.1,3.0,11.5,9.4,8.4,20.0,12.5,14.7,5.2,7.1,58030,78774
 New York,95,Queens,Queens 95,916,1.6,0.4,11.7,9.1,9.2,18.6,12.0,21.0,9.2,7.3,72500,91904
 New York,96,Queens,Queens 96,927,8.4,1.5,2.5,6.1,8.1,17.4,14.7,24.1,3.2,14.0,90188,106860
 New York,97,Queens,Queens 97,1448,0.6,3.2,2.2,2.8,9.7,19.1,14.2,23.3,11.8,13.1,95625,119602
 New York,98,Queens,Queens 98,683,8.1,1.5,12.7,5.0,10.5,15.5,23.1,14.9,6.1,2.5,71910,72706
 New York,99,Queens,Queens 99,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,100,Queens,Queens 100,1005,2.9,3.0,3.5,5.6,11.3,9.7,18.4,18.9,10.9,15.8,95990,122318
 New York,101,Queens,Queens 101,1041,7.9,0.9,3.2,6.5,17.0,13.9,13.6,24.0,5.7,7.3,75903,98489
 New York,102,Queens,Queens 102,735,6.5,5.7,5.7,8.4,16.3,17.1,9.5,14.3,6.8,9.5,60521,82375
 New York,103,Queens,Queens 103,1820,4.8,4.5,7.4,10.0,9.7,17.5,16.3,19.3,5.3,5.2,68490,89673
 New York,104,Queens,Queens 104,913,2.4,3.1,6.8,8.9,4.4,27.8,15.9,19.2,5.5,6.1,70050,94664
 New York,105,Queens,Queens 105,1632,9.0,7.1,13.1,8.9,6.8,17.8,11.9,16.1,5.8,3.4,55405,68052
 New York,106,Queens,Queens 106,868,3.2,2.9,10.1,5.1,14.4,21.2,9.6,19.4,6.7,7.5,67031,88932
 New York,107.01,Queens,Queens 107.01,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,108,Queens,Queens 108,829,0.7,0.0,8.8,14.1,13.0,26.5,16.3,11.6,5.5,3.4,60905,73386
 New York,110,Queens,Queens 110,842,3.2,0.0,12.6,8.4,10.8,17.0,16.2,22.6,4.4,4.9,74056,83295
 New York,111,Queens,Queens 111,1212,1.8,2.1,7.9,12.8,8.0,17.9,13.7,16.9,10.5,8.4,74583,91997
 New York,112,Queens,Queens 112,621,8.9,3.1,9.8,6.0,17.2,18.4,8.1,15.8,10.8,2.1,53229,72216
 New York,113,Queens,Queens 113,1813,3.0,2.2,6.7,12.2,3.9,20.1,11.1,25.9,7.7,7.2,80225,96885
 New York,114,Queens,Queens 114,348,3.2,3.4,8.3,10.1,27.9,16.7,16.1,13.8,0.0,0.6,49242,60456
 New York,115,Queens,Queens 115,1095,5.1,1.7,6.9,12.3,6.5,13.2,10.6,23.3,12.3,8.0,79492,98914
 New York,116,Queens,Queens 116,542,1.7,3.5,10.9,7.4,14.0,7.0,12.7,17.9,17.2,7.7,83750,95700
 New York,117,Queens,Queens 117,1519,6.3,3.2,5.5,9.3,7.4,20.0,14.5,16.5,10.0,7.0,64792,88378
 New York,118,Queens,Queens 118,661,0.0,5.0,13.2,7.6,12.1,21.0,13.6,16.5,9.5,1.5,62006,74902
 New York,119,Queens,Queens 119,678,5.9,4.1,8.0,10.0,11.2,16.8,17.8,14.0,7.2,4.9,68452,77948
 New York,120,Queens,Queens 120,608,7.6,7.6,9.0,12.3,8.4,22.5,11.7,9.2,4.6,7.1,52422,89205
 New York,121,Queens,Queens 121,915,3.6,1.5,5.2,5.7,16.6,19.9,12.3,18.9,6.2,9.9,71625,97905
 New York,122,Queens,Queens 122,765,6.8,4.1,4.7,10.3,9.2,22.0,9.5,15.6,7.6,10.3,68125,99098
 New York,123.01,Queens,Queens 123.01,1184,6.0,1.4,7.6,6.4,10.5,14.6,12.7,23.5,7.6,9.7,83056,109369
 New York,124,Queens,Queens 124,835,3.0,2.3,8.0,5.7,11.3,24.7,16.0,21.0,4.3,3.7,70625,79725
 New York,125,Queens,Queens 125,695,2.6,1.4,10.1,6.9,10.9,15.8,17.1,20.9,7.5,6.8,77734,87461
 New York,126.01,Queens,Queens 126.01,752,7.2,0.0,3.6,8.0,7.2,25.8,23.4,11.4,4.9,8.5,72833,87971
 New York,126.02,Queens,Queens 126.02,739,4.1,3.2,7.2,11.9,16.6,19.4,6.2,18.1,8.5,4.7,58798,80365
 New York,128,Queens,Queens 128,707,3.1,6.9,5.4,9.8,10.0,24.2,10.2,10.7,10.6,9.1,64954,86939
 New York,130,Queens,Queens 130,550,9.5,0.9,0.9,12.2,14.5,23.3,15.1,14.2,4.4,5.1,64192,74930
 New York,132,Queens,Queens 132,634,2.4,5.7,5.5,8.0,14.0,23.7,10.7,10.1,13.9,6.0,63611,85366
 New York,134,Queens,Queens 134,2474,7.2,3.4,12.8,10.6,8.0,18.2,17.6,13.9,5.0,3.3,62449,74912
 New York,135,Queens,Queens 135,587,3.6,0.7,4.1,9.4,13.3,24.2,9.5,18.1,12.3,4.9,68047,89198
 New York,136,Queens,Queens 136,843,7.7,3.2,10.9,3.8,8.5,14.9,13.3,14.8,10.9,11.9,75391,102898
 New York,137,Queens,Queens 137,702,1.4,2.4,8.5,5.3,10.0,18.9,13.0,15.4,12.5,12.5,79722,110742
 New York,138,Queens,Queens 138,1429,7.3,8.5,6.6,6.7,7.6,18.1,15.6,14.7,6.3,8.6,67522,82573
 New York,140,Queens,Queens 140,1355,7.2,4.1,9.9,5.4,9.9,19.9,9.2,17.9,10.4,6.2,66445,91626
 New York,141,Queens,Queens 141,665,1.8,0.0,8.7,13.1,12.5,23.5,12.9,16.4,8.0,3.2,69453,76695
 New York,142.01,Queens,Queens 142.01,1210,7.6,3.1,7.0,9.5,8.8,21.4,16.5,22.1,1.8,2.1,67689,71224
 New York,142.02,Queens,Queens 142.02,614,5.7,3.6,9.6,7.5,5.0,18.9,14.8,18.6,8.0,8.3,67045,93504
 New York,143,Queens,Queens 143,1610,3.5,6.0,10.4,4.3,13.7,17.4,12.9,20.2,8.9,2.7,67278,79493
 New York,144,Queens,Queens 144,526,7.6,3.0,9.3,13.5,17.9,10.3,12.4,12.0,9.7,4.4,49239,76102
 New York,145,Queens,Queens 145,881,4.3,2.5,11.9,8.2,10.2,19.3,20.7,10.3,9.5,3.1,68375,75388
 New York,147,Queens,Queens 147,1295,1.4,2.2,5.6,8.3,12.9,10.7,24.6,17.7,10.8,5.7,83750,99560
 New York,148,Queens,Queens 148,526,3.4,4.2,8.7,13.5,12.4,14.3,14.1,18.3,9.3,1.9,67000,76860
 New York,149,Queens,Queens 149,876,1.9,1.9,10.2,8.1,14.4,20.4,16.2,12.6,12.4,1.8,64487,78541
 New York,150,Queens,Queens 150,651,3.7,2.5,2.3,9.1,7.2,25.5,14.6,15.8,8.6,10.8,74844,99382
 New York,151,Queens,Queens 151,1142,6.7,7.0,5.4,9.9,9.5,14.8,10.2,25.0,4.7,6.7,70238,89751
 New York,152,Queens,Queens 152,726,4.7,2.9,12.4,5.2,17.8,21.6,11.6,11.7,8.3,3.9,60375,72433
 New York,153,Queens,Queens 153,878,7.1,1.4,11.7,8.5,12.8,13.9,11.4,17.7,10.1,5.5,64621,88181
 New York,154,Queens,Queens 154,597,6.7,3.2,10.6,9.7,4.2,17.6,22.9,11.6,7.9,5.7,67431,84753
 New York,155,Queens,Queens 155,891,2.0,1.7,8.6,5.8,11.2,13.9,13.6,15.2,17.6,10.3,87721,106492
 New York,156,Queens,Queens 156,798,3.6,4.1,10.7,5.3,15.5,21.4,12.8,13.7,8.3,4.6,66964,82401
 New York,157,Queens,Queens 157,603,3.6,2.3,11.3,3.5,20.2,19.7,20.7,12.8,3.0,2.8,65208,70204
 New York,158.01,Queens,Queens 158.01,929,2.5,3.4,9.7,10.7,8.0,19.5,14.6,20.9,8.2,2.6,71659,77814
 New York,158.02,Queens,Queens 158.02,1218,3.9,4.1,3.6,5.8,11.1,19.3,20.2,12.2,12.1,7.8,79444,93115
 New York,159,Queens,Queens 159,1743,3.6,9.7,12.1,11.0,14.9,19.6,9.8,14.9,2.8,1.7,49351,62023
 New York,161,Queens,Queens 161,773,4.0,4.7,10.9,6.3,16.3,16.2,10.5,20.6,4.8,5.8,61080,79632
 New York,163,Queens,Queens 163,1731,18.7,11.8,28.1,7.4,9.9,7.3,9.1,2.8,3.0,1.9,21711,39426
 New York,164,Queens,Queens 164,909,2.6,1.2,8.8,9.4,13.0,10.6,13.3,24.9,5.9,10.3,78505,92376
 New York,166,Queens,Queens 166,1064,2.8,3.1,13.7,6.2,22.5,15.6,5.8,19.8,6.6,3.9,56364,72167
 New York,168,Queens,Queens 168,858,3.6,2.8,6.3,9.1,10.1,12.8,15.9,20.0,13.8,5.6,85714,102528
 New York,169,Queens,Queens 169,2551,3.6,4.2,10.0,14.4,10.0,22.9,6.8,17.4,3.9,6.9,56176,76257
 New York,170,Queens,Queens 170,738,4.6,6.4,10.0,13.0,4.7,17.2,12.3,19.2,9.8,2.7,64000,75674
 New York,171,Queens,Queens 171,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,172,Queens,Queens 172,620,5.6,3.1,6.9,8.5,16.0,18.5,13.4,14.4,8.7,4.8,66250,78185
 New York,174,Queens,Queens 174,693,4.9,4.2,8.4,8.4,9.2,18.5,14.6,21.9,5.8,4.2,72731,88062
 New York,176,Queens,Queens 176,610,10.7,2.3,10.7,11.3,9.8,22.6,5.9,13.8,2.5,10.5,56786,74258
 New York,178,Queens,Queens 178,634,6.8,3.6,1.7,9.6,7.9,21.9,13.4,23.5,2.7,8.8,72917,107789
 New York,179,Queens,Queens 179,445,6.7,0.0,6.7,15.5,24.3,15.5,13.9,13.3,0.9,3.1,43750,61934
 New York,180,Queens,Queens 180,322,5.0,5.0,5.0,7.8,12.4,20.8,23.9,8.1,6.2,5.9,68700,80329
 New York,181.01,Queens,Queens 181.01,1681,7.1,7.3,7.4,7.3,13.1,25.4,12.5,12.8,2.6,4.5,57872,71393
 New York,181.02,Queens,Queens 181.02,1930,7.0,5.8,6.8,9.0,10.1,19.1,15.6,16.0,5.2,5.5,66304,77113
 New York,182,Queens,Queens 182,717,5.9,2.4,6.6,9.2,15.6,22.6,18.1,14.6,2.2,2.8,61652,71143
 New York,183,Queens,Queens 183,2646,3.4,5.6,5.7,6.7,13.5,16.5,11.8,19.2,7.6,9.9,73929,98007
 New York,184.01,Queens,Queens 184.01,678,11.7,0.0,8.6,2.2,19.2,12.5,17.6,18.4,4.6,5.3,62045,115017
 New York,184.02,Queens,Queens 184.02,615,2.8,6.7,3.9,3.1,16.1,23.9,13.3,18.7,8.9,2.6,69567,80550
 New York,185.01,Queens,Queens 185.01,1550,4.8,5.4,13.3,10.8,10.9,10.6,15.4,16.5,7.8,4.5,63889,81755
 New York,185.02,Queens,Queens 185.02,1514,6.4,3.8,4.2,3.6,15.2,19.6,14.3,22.7,6.7,3.6,67353,80123
 New York,186,Queens,Queens 186,510,4.3,1.4,6.7,6.3,12.7,18.6,11.8,21.6,9.6,7.1,72500,96833
 New York,187,Queens,Queens 187,1029,2.8,0.7,6.8,15.0,13.6,16.7,10.2,21.6,7.0,5.6,67375,83625
 New York,188,Queens,Queens 188,384,1.0,2.1,7.3,9.9,7.6,19.5,10.2,23.2,14.3,4.9,79063,96634
 New York,189,Queens,Queens 189,1246,2.6,0.9,6.3,12.3,10.3,23.4,16.0,15.5,9.1,3.7,70507,81535
 New York,190,Queens,Queens 190,665,2.4,0.0,6.0,1.7,6.5,20.6,19.8,27.1,9.9,6.0,87072,99728
 New York,192,Queens,Queens 192,649,0.0,1.5,4.6,6.5,13.9,18.3,24.3,13.3,14.3,3.2,77463,89099
 New York,194,Queens,Queens 194,811,1.1,3.0,9.4,5.3,9.2,21.3,13.3,16.6,10.6,10.1,75809,127205
 New York,196,Queens,Queens 196,794,8.3,5.0,6.2,6.3,7.3,20.2,25.7,7.1,4.7,9.3,68929,85515
 New York,198,Queens,Queens 198,824,5.3,5.9,7.3,11.3,10.8,20.0,9.7,18.7,3.8,7.2,60833,78959
 New York,199,Queens,Queens 199,176,5.1,9.1,14.2,18.2,15.9,14.2,12.5,6.3,2.3,2.3,36250,54810
 New York,202,Queens,Queens 202,413,6.8,0.0,4.8,3.9,11.9,32.7,23.2,7.3,2.7,6.8,66797,86083
 New York,204,Queens,Queens 204,652,5.5,10.4,9.5,5.4,10.4,21.2,14.7,12.4,9.2,1.2,57727,69293
 New York,205,Queens,Queens 205,391,4.6,0.0,4.6,17.9,21.0,15.9,19.7,8.4,2.6,5.4,55815,70227
 New York,206,Queens,Queens 206,492,0.0,2.6,4.5,8.9,9.3,33.7,23.2,12.0,2.0,3.7,70256,84304
 New York,208,Queens,Queens 208,638,4.7,3.0,6.7,5.3,13.8,14.7,9.9,18.0,15.7,8.2,82813,101350
 New York,212,Queens,Queens 212,601,6.0,7.0,15.8,17.1,14.5,8.3,10.1,11.8,6.0,3.3,43173,62048
 New York,214,Queens,Queens 214,2193,8.0,1.9,16.8,10.4,6.3,20.7,7.7,18.5,4.5,5.3,57802,72719
 New York,216,Queens,Queens 216,1832,3.4,4.9,5.6,7.3,12.5,20.1,19.0,12.9,6.9,7.3,69902,82778
 New York,219,Queens,Queens 219,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,220.01,Queens,Queens 220.01,2971,7.8,1.3,5.7,7.7,15.3,13.1,16.3,16.6,11.7,4.5,74394,84199
 New York,220.02,Queens,Queens 220.02,2707,7.6,5.9,5.1,10.3,8.4,19.1,11.6,17.4,5.4,9.2,68021,84633
 New York,229,Queens,Queens 229,10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,N
 New York,230,Queens,Queens 230,538,4.3,0.0,9.3,5.9,2.2,20.4,10.6,29.0,9.3,8.9,84091,107269
 New York,232,Queens,Queens 232,1789,4.1,3.9,11.0,4.3,6.9,21.9,17.6,16.7,6.8,6.8,73036,84847
 New York,235,Queens,Queens 235,2652,0.8,2.8,12.0,14.7,18.3,23.6,12.0,10.0,4.4,1.5,53700,63059
 New York,236,Queens,Queens 236,853,4.6,4.2,6.6,14.4,7.3,23.8,16.8,15.1,2.1,5.2,61902,77202
 New York,238,Queens,Queens 238,1496,6.0,5.5,15.5,11.7,12.4,23.3,13.8,5.4,5.8,0.5,48333,55785
 New York,240,Queens,Queens 240,2078,8.4,7.9,12.0,12.6,14.3,18.5,8.9,10.7,4.3,2.4,43162,57825
 New York,243,Queens,Queens 243,1714,1.7,2.6,9.6,8.8,15.5,24.0,12.2,13.1,6.1,6.4,65556,83068
 New York,245,Queens,Queens 245,2042,3.9,3.2,8.0,11.8,10.8,26.2,10.4,16.5,7.1,2.2,58457,73120
 New York,246,Queens,Queens 246,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,247,Queens,Queens 247,495,3.2,3.6,6.9,14.7,15.4,11.9,22.8,15.8,3.4,2.2,62411,70878
 New York,249,Queens,Queens 249,1875,4.5,4.0,9.0,7.0,15.9,33.0,14.8,7.7,3.3,0.8,58110,61747
